StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,sonaid,Q99_First Click,Q99_Last Click,Q99_Page Submit,Q99_Click Count,cons_imm_low,cons_imm_med,cons_imm_hi,cons_crim_low,cons_crim_med,cons_crim_hi,lib_imm_low,lib_imm_med ,lib_imm_hi,lib_crim_low,lib_crim_med,lib_crim_hi,online_communities,fact_sm,fact_sm_how,fact_online,fact_online_how,likely_click_1,likely_click_2,likely_click_3,likely_click_4,likely_click_5,likely_click_6,news_trust,effective_comm,discuss,dis_freq_1,past_12_1,past_12_2,past_12_3,past_12_4,past_12_5,past_12_6,social_amt _1,social_amt _2,social_amt _3,social_amt _4,social_amt _5,social_amt _6,social_amt _7,social_why _1,social_why _2,social_why _3,social_why _4,social_why _5,social_why _6,social_why _7,ideology ,party ,newsinterest_1,newsinterest_2,newsinterest_3,newsinterest_4,age,gender,ethnicity,ethnicity_6_TEXT,ethn_most,ethn_most_6_TEXT,comments,id,FL_7_DO,headlines_DO
12/6/2021 12:39,12/6/2021 12:45,IP Address,108.245.228.95,100,387,TRUE,12/6/2021 12:45,R_1kY7RX2BnPwW8h2,,,,,37.34719849,-120.6038971,anonymous,EN,75829,,,,,Mostly biased,Mostly biased,Mostly biased,Mostly unbiased,Completely biased,Completely biased,Somewhat unbiased,Mostly biased,Somewhat unbiased,Completely unbiased,Mostly biased,Mostly biased,Communicate with those outside of your direct community,Extremely,Google scholar,Very,Google scholar,Very,Very,A little,A little,A little,A little,A little,A moderate amount,Yes,3,Have,Have,Have,Have,Have,Have,none,1-2 hrs/day,none,2+ hrs/day,none,none,under 1 hr/day,don't use,unwind/relax,don't use,unwind/relax,don't use,don't use,don't use,Left  1,Democrat,7,8,3,9,20,Female,Hispanic/Latino,-99,Hispanic/Latino,-99,Nope,75829,BL_1MkFqd4DNpt0Iku,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/6/2021 12:36,12/6/2021 12:48,IP Address,169.236.78.22,100,724,TRUE,12/6/2021 12:49,R_2saloPMFPbDC7Tt,,,,,37.29719543,-120.4638977,anonymous,EN,78895,188.509,209.348,221.272,3,Mostly biased,Somewhat unbiased,Neither biased or unbiased,Mostly unbiased,Completely biased,Completely biased,Neither biased or unbiased,Somewhat biased,Neither biased or unbiased,Somewhat unbiased,Mostly biased,Mostly biased,"Gain information, learn about the news",Somewhat,"Either google further information on said topic or ask a persons opinion, if applicable. ",Somewhat,Same thing as social media. I attempt to find more examples that support what I just read in order to obtain a wider range of perspectives. ,Extremely,A little,Somewhat,Not at all,Not at all,Very,A little,A moderate amount,Yes,1,Have not,Have not,Have,Have,Have,Have,none,under 1 hr/day,2+ hrs/day,1-2 hrs/day,none,under 1 hr/day,2+ hrs/day,don't use,catch up with friends,news/gain information,entertainment,don't use,unwind/relax,entertainment,3,Democrat,6,4,2,4,21,Male,Hispanic/Latino,-99,Hispanic/Latino,-99,-99,78895,Treatment,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/6/2021 12:39,12/6/2021 13:10,IP Address,169.236.78.22,100,1855,TRUE,12/6/2021 13:10,R_OjSGLoVFBKokRA5,,,,,37.29719543,-120.4638977,anonymous,EN,79513,608.863,646.447,647.149,2,Somewhat biased,Somewhat biased,Somewhat biased,Mostly biased,Mostly biased,Mostly biased,Somewhat biased,Mostly biased,Completely biased,Somewhat biased,Somewhat biased,Somewhat biased,"Plan in person actions (events, protests, meetings, etc.)",Very,cross check with multiple known sources ,Very,I usually cross check with multiple well known sources,A little,Not at all,A little,Not at all,Very,Extremely,A lot,A moderate amount,Yes,4,Have not,Have not,Have,Have,Have,Have not,none,under 1 hr/day,none,2+ hrs/day,none,none,under 1 hr/day,don't use,unwind/relax,don't use,unwind/relax,don't use,don't use,news/gain information,3,Democrat,8,7,2,2,21,Female,"Hispanic/Latino,Asian-American/Pacific Islander",-99,Asian-American/Pacific Islander,-99,Have a wonderful day,79513,Treatment,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/6/2021 13:14,12/6/2021 13:19,IP Address,98.255.163.29,100,299,TRUE,12/6/2021 13:19,R_1Qy1tR1CRN5DPwo,,,,,37.91859436,-121.3132019,anonymous,EN,70378,,,,,Somewhat biased,Somewhat biased,Mostly biased,Mostly biased,Completely biased,Completely biased,Neither biased or unbiased,Neither biased or unbiased,Neither biased or unbiased,Somewhat unbiased,Completely biased,Completely biased,"Gain information, learn about the news",Somewhat,I check other sources ,Somewhat,I check other sources if it is true or not ,Very,Very,Somewhat,Very,Somewhat,Somewhat,A little,A lot,Yes,3,Have not,Have not,Have not,Have,Have,Have,none,1-2 hrs/day,2+ hrs/day,2+ hrs/day,none,none,under 1 hr/day,catch up with friends,entertainment,entertainment,entertainment,don't use,don't use,entertainment,6,Democrat,4,4,2,7,21,Female,Hispanic/Latino,-99,Hispanic/Latino,-99,-99,70378,BL_1MkFqd4DNpt0Iku,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/6/2021 13:40,12/6/2021 13:53,IP Address,169.236.78.21,100,783,TRUE,12/6/2021 13:53,R_1lmGiMIGBdEum1T,,,,,37.29719543,-120.4638977,anonymous,EN,70327,3.263,210.67,211.886,5,Somewhat biased,Somewhat biased,Mostly biased,Completely unbiased,Completely biased,Completely biased,Somewhat unbiased,Completely biased,Completely biased,Somewhat unbiased,Somewhat biased,Completely biased,Communicate with those outside of your direct community,Extremely,depending 1. google to find what the broad say is 2. if medical find correlating peer reviews medical papers on the subject or ingredients and what they actually are 3. if criminal I physically look up the law for that state and federal law to ensure that it is right or look at the actual bill statement ,Very,same way as the last one ,A little,A little,Very,A little,Extremely,Somewhat,None at all,None at all,No,-99,Have,Have,Have,Have,Have,Have,under 1 hr/day,under 1 hr/day,under 1 hr/day,2+ hrs/day,none,none,1-2 hrs/day,news/gain information,catch up with friends,entertainment,entertainment,don't use,news/gain information,entertainment,4,Independent,9,2,6,1,21,Female,Caucasian,-99,Caucasian,-99,-99,70327,Treatment,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/6/2021 14:02,12/6/2021 14:08,IP Address,169.236.78.22,100,328,TRUE,12/6/2021 14:08,R_3k1YvUaZlMIlL9i,,,,,37.29719543,-120.4638977,anonymous,EN,69463,,,,,Somewhat biased,Mostly biased,Somewhat biased,Somewhat unbiased,Mostly biased,Somewhat biased,Somewhat unbiased,Somewhat biased,Mostly unbiased,Mostly unbiased,Somewhat biased,Somewhat biased,Share your personal viewpoints on issues,A little,Search up on Google ,A little,Check for sources that are credible and unbiased.,Very,Very,Somewhat,Somewhat,Somewhat,A little,None at all,None at all,Yes,5,Have not,Have not,Have not,Have,Have,Have,under 1 hr/day,under 1 hr/day,2+ hrs/day,under 1 hr/day,none,under 1 hr/day,under 1 hr/day,catch up with friends,catch up with friends,entertainment,entertainment,don't use,news/gain information,entertainment,2,Democrat,5,6,7,5,21,Female,Hispanic/Latino,-99,Hispanic/Latino,-99,-99,69463,BL_1MkFqd4DNpt0Iku,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/6/2021 14:22,12/6/2021 14:33,IP Address,98.255.239.91,100,683,TRUE,12/6/2021 14:33,R_1g7O7lLWbyqxcqD,,,,,37.32569885,-120.4999008,anonymous,EN,62011,2.778,205.046,211.533,23,Somewhat biased,Neither biased or unbiased,Somewhat unbiased,Completely unbiased,Mostly biased,Completely biased,Somewhat biased,Mostly biased,Mostly biased,Mostly unbiased,Mostly biased,Completely biased,Share your personal viewpoints on issues,Extremely,Look up the sources the person mentioned or try to find my own to come to a conclusion on my opinion sometimes I can’t confirm anything,Extremely,Look for connecting articles and research studies proving data also look for critics ,Extremely,Extremely,Very,A little,Somewhat,Very,A moderate amount,A little,Yes,5,Have not,Have not,Have not,Have,Have,Have,1-2 hrs/day,1-2 hrs/day,2+ hrs/day,2+ hrs/day,none,none,none,catch up with friends,entertainment,entertainment,entertainment,don't use,news/gain information,entertainment,3,Democrat,5,8,9,-99,23,Female,African-American,-99,African-American,-99,-99,62011,Treatment,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/6/2021 14:32,12/6/2021 14:38,IP Address,98.224.90.12,100,364,TRUE,12/6/2021 14:38,R_1gROppUv9BXzbDj,,,,,37.32569885,-120.4999008,anonymous,EN,79762,,,,,Neither biased or unbiased,Mostly biased,Somewhat unbiased,Somewhat biased,Mostly biased,Somewhat unbiased,Neither biased or unbiased,Somewhat unbiased,Neither biased or unbiased,Mostly unbiased,Somewhat unbiased,Mostly unbiased,Communicate with those outside of your direct community,A little,"I check with mulitple new sources first, and see which ones are more legitimate",A little,"I try to see the full story of things first before making a decision, but mostly check for legitimacy. ",Very,Somewhat,Extremely,Very,A little,A little,A little,A lot,Yes,3,Have,Have,Have,Have,Have,Have,none,none,2+ hrs/day,under 1 hr/day,none,under 1 hr/day,2+ hrs/day,don't use,unwind/relax,unwind/relax,unwind/relax,don't use,unwind/relax,unwind/relax,4,Democrat,2,3,2,4,19,Male,Asian-American/Pacific Islander,-99,Asian-American/Pacific Islander,-99,None,79762,BL_1MkFqd4DNpt0Iku,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/6/2021 14:44,12/6/2021 14:57,IP Address,169.236.78.23,100,757,TRUE,12/6/2021 14:57,R_2ZHMINoTyyZUNsl,,,,,37.29719543,-120.4638977,anonymous,EN,74251,,,,,Neither biased or unbiased,Neither biased or unbiased,Somewhat biased,Completely unbiased,Mostly biased,Completely biased,Mostly biased,Mostly unbiased,Completely unbiased,Completely biased,Completely unbiased,Somewhat biased,Share your personal viewpoints on issues,Extremely,"Look for articles with similar headlines, find reputable fact checker sources, seek expert opinion, or if a scientific claim, find, read, and analyze research articles.",Very,"Find a reputable fact-checking source, and try to find as many details as possible about the case so I can come to an educated conclusion",Somewhat,Somewhat,A little,Not at all,Somewhat,A little,A moderate amount,A lot,Yes,4,Have not,Have,Have not,Have,Have,Have,under 1 hr/day,under 1 hr/day,under 1 hr/day,none,none,1-2 hrs/day,1-2 hrs/day,catch up with friends,catch up with friends,news/gain information,don't use,don't use,entertainment,entertainment,Left  1,Democrat,7,8,7,10,21,Male,Caucasian,-99,Caucasian,-99,-99,74251,BL_1MkFqd4DNpt0Iku,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/6/2021 15:01,12/6/2021 15:12,IP Address,174.241.52.172,100,642,TRUE,12/6/2021 15:12,R_Y3T1s8cOmxqTKmt,,,,,38.68409729,-121.0675964,anonymous,EN,73288,0,0,293.137,0,Somewhat biased,Mostly biased,Neither biased or unbiased,Somewhat biased,Completely biased,Somewhat biased,Neither biased or unbiased,Somewhat biased,Neither biased or unbiased,Somewhat unbiased,Mostly biased,Mostly biased,Communicate with other in your community,A little,"I look up the topic on the internet and try to read a few articles from differing sites, to get a larger perspective ",Not at all,,Somewhat,Somewhat,Very,Not at all,Not at all,Very,A little,A moderate amount,No,1,Have not,Have not,Have not,Have,Have,Have,1-2 hrs/day,2+ hrs/day,none,none,none,none,under 1 hr/day,unwind/relax,news/gain information,don't use,don't use,don't use,don't use,entertainment,6,Independent,3,1,-99,1,21,Female,Hispanic/Latino,-99,Hispanic/Latino,-99,-99,73288,Treatment,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/6/2021 15:05,12/6/2021 15:15,IP Address,166.216.158.182,100,597,TRUE,12/6/2021 15:15,R_3prnQCE9CXhFjfH,,,,,37.67359924,-122.0943985,anonymous,EN,77461,,,,,Neither biased or unbiased,Mostly unbiased,Mostly biased,Mostly unbiased,Mostly biased,Mostly biased,Completely unbiased,Somewhat biased,Completely unbiased,Neither biased or unbiased,Mostly unbiased,Mostly biased,Communicate with those outside of your direct community,Extremely,An online search from reputable source ,Extremely,Check multiple sources,A little,A little,Somewhat,A little,Somewhat,Somewhat,A little,A little,Yes,3,Have not,Have,Have,Have not,Have,Have,none,1-2 hrs/day,none,none,none,1-2 hrs/day,under 1 hr/day,don't use,entertainment,don't use,don't use,don't use,entertainment,news/gain information,5,Independent,6,5,4,8,30,Male,"Hispanic/Latino,Native American",-99,Hispanic/Latino,-99,-99,77461,BL_1MkFqd4DNpt0Iku,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/6/2021 14:54,12/6/2021 15:20,IP Address,169.236.78.22,100,1559,TRUE,12/6/2021 15:20,R_1LNgu9P6KuikNXH,,,,,37.29719543,-120.4638977,anonymous,EN,79333,3.508,490.484,491.016,2,Somewhat biased,Somewhat biased,Neither biased or unbiased,Somewhat biased,Neither biased or unbiased,Somewhat biased,Neither biased or unbiased,Somewhat biased,Somewhat biased,Somewhat biased,Somewhat biased,Somewhat biased,Communicate with those outside of your direct community,A little,source,Somewhat,source author bias ,A little,Somewhat,Somewhat,Somewhat,Somewhat,Very,A little,None at all,Yes,3,Have,Have,Have,Have,Have,Have,-99,under 1 hr/day,1-2 hrs/day,under 1 hr/day,1-2 hrs/day,1-2 hrs/day,1-2 hrs/day,news/gain information,catch up with friends,catch up with friends,news/gain information,catch up with friends,catch up with friends,catch up with friends,3,Independent,3,4,5,4,20,Male,Asian-American/Pacific Islander,-99,Asian-American/Pacific Islander,-99,-99,79333,Treatment,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/6/2021 15:36,12/6/2021 15:45,IP Address,169.236.78.22,100,587,TRUE,12/6/2021 15:45,R_3dH9Yud4r5KfDsh,,,,,37.29719543,-120.4638977,anonymous,EN,73957,52.515,80.079,229.693,2,Mostly unbiased,Mostly biased,Neither biased or unbiased,Completely unbiased,Completely biased,Mostly biased,Somewhat biased,Mostly biased,Neither biased or unbiased,Completely unbiased,Mostly unbiased,Mostly biased,"Gain information, learn about the news",Somewhat,I search up related articles,Somewhat,I check other sources related to the main article,Somewhat,Somewhat,A little,A little,Somewhat,Somewhat,A moderate amount,A moderate amount,Yes,3,Have not,Have not,Have not,Have,Have,Have,none,1-2 hrs/day,none,1-2 hrs/day,none,none,under 1 hr/day,don't use,unwind/relax,don't use,unwind/relax,don't use,don't use,unwind/relax,4,Independent,5,5,3,5,20,Male,Caucasian,-99,Caucasian,-99,-99,73957,Treatment,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/6/2021 15:47,12/6/2021 15:54,IP Address,73.41.123.240,100,396,TRUE,12/6/2021 15:54,R_2S221BNb6PvspC0,,,,,37.29719543,-120.4638977,anonymous,EN,73681,,,,,Mostly biased,Somewhat biased,Somewhat biased,Mostly unbiased,Completely biased,Completely biased,Completely unbiased,Mostly biased,Somewhat biased,Mostly biased,Mostly biased,Completely biased,Communicate with other in your community,Somewhat,"check their souces, if they have any ",Somewhat,back track by looking at their sources,Very,A little,Somewhat,A little,A little,A little,A little,A little,Yes,2,Have not,Have not,Have not,Have,Have not,Have not,under 1 hr/day,-99,1-2 hrs/day,2+ hrs/day,none,none,under 1 hr/day,catch up with friends,catch up with friends,catch up with friends,entertainment,don't use,don't use,unwind/relax,3,Independent,7,6,6,8,21,Female,"Caucasian,African-American",-99,Other,Mixed Race,-99,73681,BL_1MkFqd4DNpt0Iku,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/6/2021 15:34,12/6/2021 15:57,IP Address,169.236.78.23,100,1386,TRUE,12/6/2021 15:57,R_1jIlXymARYefDqv,,,,,37.29719543,-120.4638977,anonymous,EN,79489,,,,,Somewhat biased,Somewhat biased,Neither biased or unbiased,Neither biased or unbiased,Mostly biased,Completely biased,Neither biased or unbiased,Somewhat biased,Somewhat biased,Somewhat biased,Mostly biased,Somewhat biased,"Plan in person actions (events, protests, meetings, etc.)",Somewhat,Looking at different resources and how biased they are. Many new stations are known to be far right or left or in between. ,A little,I honestly just use google until I see that many website say about the same things. ,Somewhat,Somewhat,Somewhat,Very,Somewhat,Not at all,A moderate amount,A little,No,1,Have not,Have not,Have not,Have not,Have,Have,under 1 hr/day,1-2 hrs/day,under 1 hr/day,2+ hrs/day,none,none,under 1 hr/day,don't use,catch up with friends,unwind/relax,unwind/relax,don't use,don't use,unwind/relax,5,Democrat,0,3,1,-99,19,Female,Hispanic/Latino,-99,Hispanic/Latino,-99,-99,79489,BL_1MkFqd4DNpt0Iku,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/6/2021 16:04,12/6/2021 16:15,IP Address,169.236.78.23,100,644,TRUE,12/6/2021 16:15,R_2zihaNCwVx0Q6EN,,,,,37.29719543,-120.4638977,anonymous,EN,79846,7.164,34.139,249.98,4,Somewhat biased,Somewhat biased,Neither biased or unbiased,Neither biased or unbiased,Mostly biased,Mostly biased,Neither biased or unbiased,Mostly biased,Neither biased or unbiased,Neither biased or unbiased,Neither biased or unbiased,Somewhat biased,Communicate with other in your community,Not at all,,Not at all,,Very,Very,A little,A little,A little,Somewhat,A little,A moderate amount,Yes,1,Have,Have not,Have,Have not,Have,Have,none,1-2 hrs/day,under 1 hr/day,2+ hrs/day,none,none,none,don't use,catch up with friends,catch up with friends,entertainment,don't use,don't use,entertainment,8,Independent,3,-99,-99,-99,19,Female,Hispanic/Latino,-99,Hispanic/Latino,-99,-99,79846,Treatment,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/6/2021 15:57,12/6/2021 16:20,IP Address,169.236.78.23,100,1336,TRUE,12/6/2021 16:20,R_1cUKS1TkLZxpsDm,,,,,37.29719543,-120.4638977,anonymous,EN,78073,0,0,230.05,0,Neither biased or unbiased,Neither biased or unbiased,Mostly biased,Completely unbiased,Completely biased,Completely biased,Mostly biased,Neither biased or unbiased,Somewhat unbiased,Mostly biased,Somewhat biased,Completely biased,"Gain information, learn about the news",Extremely,Look at other sources revolving around the same topic.,Very,same as stated prior.,A little,Not at all,Somewhat,Not at all,Very,Very,A moderate amount,A great deal,Yes,6,Have not,Have not,Have,Have,Have,Have,under 1 hr/day,under 1 hr/day,under 1 hr/day,none,none,2+ hrs/day,2+ hrs/day,catch up with friends,entertainment,news/gain information,don't use,don't use,news/gain information,entertainment,5,Independent,10,9,2,6,23,Male,African-American,-99,African-American,-99,-99,78073,Treatment,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/6/2021 17:08,12/6/2021 17:14,IP Address,169.236.78.20,100,406,TRUE,12/6/2021 17:14,R_3mmYDMUIzW5VV8O,,,,,37.29719543,-120.4638977,anonymous,EN,69439,,,,,Mostly biased,Neither biased or unbiased,Somewhat biased,Completely unbiased,Mostly biased,Completely biased,Somewhat biased,Mostly biased,Somewhat biased,Neither biased or unbiased,Neither biased or unbiased,Mostly biased,Communicate with other in your community,Somewhat,i google and go on from there,Somewhat,i google,A little,A little,A little,A little,A little,Not at all,A moderate amount,A moderate amount,No,-99,Have not,Have not,Have not,Have,Have,Have,under 1 hr/day,1-2 hrs/day,1-2 hrs/day,2+ hrs/day,none,none,none,news/gain information,unwind/relax,entertainment,entertainment,don't use,don't use,entertainment,4,Democrat,7,3,-99,-99,21,Female,Hispanic/Latino,-99,Caucasian,-99,-99,69439,BL_1MkFqd4DNpt0Iku,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/8/2021 12:10,12/8/2021 12:45,IP Address,169.236.78.23,100,2108,TRUE,12/8/2021 12:45,R_10N1pwa5HubvKBE,,,,,37.29719543,-120.4638977,anonymous,EN,100392795,2.959,2.959,242.1,1,Somewhat unbiased,Mostly biased,Completely biased,Completely biased,Completely biased,Mostly biased,Somewhat biased,Completely unbiased,Mostly unbiased,Somewhat biased,Completely biased,Neither biased or unbiased,Communicate with those outside of your direct community,A little,mostly just go on twitter. ,Not at all,,A little,A little,Not at all,Not at all,Not at all,Not at all,A little,A great deal,Yes,1,Have not,Have not,Have not,Have not,Have not,Have,none,2+ hrs/day,2+ hrs/day,2+ hrs/day,none,none,under 1 hr/day,don't use,entertainment,entertainment,entertainment,don't use,don't use,entertainment,4,Democrat,-99,1,3,0,18,Female,Hispanic/Latino,-99,Hispanic/Latino,-99,-99,79840,Treatment,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/8/2021 12:48,12/8/2021 13:01,IP Address,169.236.78.21,100,773,TRUE,12/8/2021 13:01,R_2E1bzMfVOwzXeWv,,,,,37.29719543,-120.4638977,anonymous,EN,79078,11.57,35.051,241.148,3,Somewhat biased,Neither biased or unbiased,Mostly biased,Completely biased,Completely biased,Mostly biased,Neither biased or unbiased,Completely biased,Somewhat biased,Neither biased or unbiased,Mostly biased,Mostly biased,Communicate with those outside of your direct community,Very,I look for credible non biased sources. A news group that isn't favored to one side or the other. or one known to be credible. And make sure to see if the same fact is on 2 credible courses at the same time. ,Somewhat,I look for credible sources that don't lean to one side or the other. ,Very,Extremely,A little,Somewhat,Somewhat,Somewhat,A little,A little,Yes,3,Have,Have not,Have,Have,Have,Have not,under 1 hr/day,1-2 hrs/day,under 1 hr/day,2+ hrs/day,none,none,2+ hrs/day,catch up with friends,entertainment,unwind/relax,entertainment,don't use,news/gain information,entertainment,4,Democrat,4,7,7,5,18,Female,Hispanic/Latino,-99,Native American,-99,All questions were straightforward. ,79078,Treatment,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/8/2021 13:31,12/8/2021 13:40,IP Address,169.236.78.25,100,552,TRUE,12/8/2021 13:40,R_1FnNprmZZYIB3Wd,,,,,37.29719543,-120.4638977,anonymous,EN,69943,2.89,194.737,212.109,5,Somewhat biased,Somewhat biased,Somewhat biased,Completely biased,Completely biased,Completely biased,Somewhat biased,Mostly biased,Neither biased or unbiased,Neither biased or unbiased,Mostly biased,Mostly biased,Share your personal viewpoints on issues,Somewhat,"looking for different sources, more credible sources",Somewhat,google searched,A little,A little,Not at all,Not at all,A little,Not at all,A moderate amount,A little,Yes,1,Have,Have not,Have,Have not,Have,Have,under 1 hr/day,2+ hrs/day,2+ hrs/day,2+ hrs/day,none,none,2+ hrs/day,unwind/relax,entertainment,entertainment,entertainment,don't use,don't use,entertainment,2,Democrat,4,3,1,2,21,Female,African-American,-99,African-American,-99,"no, thank you.",69943,Treatment,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/8/2021 13:52,12/8/2021 14:07,IP Address,169.236.78.21,100,932,TRUE,12/8/2021 14:07,R_2RP2rHciQ86f4Ir,,,,,37.29719543,-120.4638977,anonymous,EN,78616,0,0,229.078,0,Mostly unbiased,Mostly unbiased,Somewhat unbiased,Somewhat unbiased,Neither biased or unbiased,Somewhat biased,Neither biased or unbiased,Somewhat biased,Somewhat biased,Mostly biased,Mostly biased,Neither biased or unbiased,"Gain information, learn about the news",Somewhat,outside resources,A little,make sure theyre reliable resources,Very,Very,A little,Extremely,A little,Somewhat,A little,A moderate amount,Yes,1,Have,Have not,Have,Have,Have,Have,under 1 hr/day,2+ hrs/day,under 1 hr/day,2+ hrs/day,none,none,2+ hrs/day,catch up with friends,catch up with friends,news/gain information,entertainment,don't use,don't use,entertainment,5,Democrat,5,3,1,1,20,Female,Hispanic/Latino,-99,Hispanic/Latino,-99,n/a,78616,Treatment,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
12/8/2021 14:32,12/8/2021 14:43,IP Address,169.236.78.20,100,672,TRUE,12/8/2021 14:43,R_1OZ79hXpX0jEjW2,,,,,37.29719543,-120.4638977,anonymous,EN,77716,5.138,5.138,222.504,1,Somewhat biased,Somewhat biased,Neither biased or unbiased,Mostly unbiased,Completely biased,Completely biased,Neither biased or unbiased,Completely biased,Neither biased or unbiased,Completely unbiased,Completely biased,Mostly biased,"Gain information, learn about the news",Somewhat,"look at other social media about this, then proceed to google",Somewhat,go to google or a teacher,Extremely,Extremely,Somewhat,Very,Very,Somewhat,A moderate amount,A moderate amount,Yes,2,Have,Have,Have,Have,Have,Have,under 1 hr/day,2+ hrs/day,1-2 hrs/day,2+ hrs/day,none,none,1-2 hrs/day,catch up with friends,entertainment,entertainment,entertainment,don't use,don't use,entertainment,2,Democrat,6,5,3,8,19,Female,Hispanic/Latino,-99,Hispanic/Latino,-99,-99,77716,Treatment,cons_imm_low|cons_imm_med|cons_imm_hi|cons_crim_low|cons_crim_med|cons_crim_hi|lib_imm_low|lib_imm_med |lib_imm_hi|lib_crim_low|lib_crim_med|lib_crim_hi
